Record_ID,Timestamp,Scenario,Machine_ID,Machine_Type,Machine_Model_Class,Engine_Hours,Machine_Age,Engine_Temperature,Hydraulic_Temperature,Machine_Speed,Fuel_Consumption,Machine_Health_Score,Engine_Load_Percentage,Operator_ID,Experience_Level,Years_Experience,Operating_Shift,Historical_Efficiency,Historical_Idle_Time,Training_Score,Previous_Safety_Events,Operator_Skill_Score,Load_Weight,Load_Percentage,Load_Cycles,Idle_Time,Operating_Mode,Travel_Direction,Harsh_Acceleration,Harsh_Braking,Rapid_Control_Input,Control_Smoothness,Proximity_Violations,Seatbelt_Status,Proximity_Distance,Obstacle_Type,Blind_Zone_Entry,Ground_Slope,Safety_Zone_Status,Emergency_Stop,Safety_Event,Weather,Visibility,Ambient_Temperature,Dust_Level,Ground_Condition,Terrain_Type,Working_Zone,Lighting_Condition,Task_ID,Task_Type,Task_Complexity,Target_Quantity,Completed_Quantity,Historical_Task_Duration,Current_Task_Progress,Estimated_Task_Duration,Actual_Task_Duration,Total_Fuel_Used,Safety_Risk_Score,Safety_Risk_Level,Operator_Anomaly,Anomaly_Score,Anomaly_Reason,Task_Completion_Time,Incident_Type,Fuel_Efficiency
R011321,2026-06-17 08:56,MACHINE_OVERHEATING,EXC-208,Excavator,Large Excavator (30t class),5940.3,4.1,105.6,88.5,0.27,17.07,52.5,68.2,OP1110,Experienced,5.6,Morning,67.3,36.6,69.4,2,62.7,2.35,72.9,291,49.4,Standard,Stationary,1,1,20,77.0,3,Fastened,7.96,Structure,0,10.6,Clear,0,0,Clear,76.2,31.8,23.8,Dry,Stockpile,Zone D,Dawn_Dusk,TSK-011321,Loading,1,681.4,681.4,193.8,0.738,129.5,160.5,46.0,30.8,MEDIUM,0,0.0925,Normal,46.6,No_Incident,14.81
R025130,2026-06-17 09:34,NORMAL_OPERATION,WHL-315,Wheel Loader,Medium Wheel Loader,9967.6,7.2,80.8,57.9,9.51,11.14,75.3,56.2,OP1048,Intermediate,3.9,Morning,77.6,17.5,66.9,1,57.6,3.13,70.1,269,36.9,Standard,Reverse,1,2,15,69.7,3,Unfastened,6.68,Structure,0,0.0,Clear,0,0,Light_Rain,72.6,30.1,7.6,Dry,Flat,Zone B,Daylight,TSK-025130,Material_Transfer,1,839.2,839.2,258.7,0.513,217.3,206.4,37.6,47.5,MEDIUM,0,0.1822,Normal,102.0,No_Incident,22.3
R029637,2026-06-18 07:28,NORMAL_OPERATION,EXC-201,Excavator,Large Excavator (30t class),8738.1,5.8,79.4,59.8,0.43,15.15,79.1,55.7,OP1065,Experienced,5.1,Morning,65.3,25.7,69.2,3,50.7,2.66,81.9,240,20.4,Standard,Swinging,1,2,9,63.8,2,Fastened,12.41,Material_Pile,0,3.3,Clear,0,0,Clear,86.7,33.4,35.4,Dry,Gentle_Slope,Zone A,Dawn_Dusk,TSK-029637,Backfilling,1,637.0,637.0,149.9,0.607,108.3,90.5,23.5,7.6,LOW,0,0.1871,Normal,38.5,No_Incident,27.09
R006161,2026-06-18 10:20,STEEP_TERRAIN,WHL-315,Wheel Loader,Medium Wheel Loader,9953.6,7.2,84.6,69.3,4.64,13.01,77.2,82.6,OP1048,Intermediate,3.9,Morning,77.6,17.5,64.8,1,57.6,3.15,75.3,246,40.5,Standard,Forward,4,6,23,75.6,5,Unfastened,11.01,Vehicle,0,24.7,Clear,0,0,Cloudy,90.7,32.3,31.3,Dry,Gentle_Slope,Zone A,Daylight,TSK-006161,Material_Transfer,2,775.7,775.7,224.7,0.726,200.9,293.2,66.1,74.4,HIGH,0,0.0615,Normal,77.9,No_Incident,11.74
R030575,2026-06-19 08:56,STEEP_TERRAIN,EXC-201,Excavator,Large Excavator (30t class),8683.9,5.8,81.9,59.7,0.0,23.39,77.9,72.2,OP1051,Intermediate,4.1,Morning,68.4,11.0,79.1,2,62.1,2.01,62.7,416,24.7,Standard,Swinging,0,1,26,77.7,4,Fastened,11.12,Worker,0,17.4,Clear,0,1,Fog,44.6,27.1,21.2,Loose,Embankment,Zone E,Daylight,TSK-030575,Loading,3,835.5,835.5,171.0,0.475,158.7,300.9,115.9,25.0,LOW,0,0.3041,Normal,148.9,Loss_of_Traction,7.21
R030580,2026-06-19 17:15,STEEP_TERRAIN,WHL-312,Wheel Loader,Medium Wheel Loader,6465.2,4.0,83.4,64.5,4.18,12.46,78.1,75.3,OP1004,Intermediate,2.4,Afternoon,64.1,49.2,59.5,1,36.4,3.32,72.6,234,114.6,Standard,Reverse,4,3,22,77.5,4,Unfastened,9.09,Structure,0,22.6,Clear,0,0,Clear,96.8,33.8,31.1,Dry,Stockpile,Zone A,Daylight,TSK-030580,Loading,2,775.0,775.0,276.1,0.937,165.8,299.5,59.3,63.3,HIGH,0,0.0513,Normal,17.2,No_Incident,13.07
R031121,2026-06-19 22:51,HIGH_LOAD_OPERATION,EXC-203,Excavator,Large Excavator (30t class),13847.1,8.9,83.4,65.8,1.08,21.2,55.1,85.5,OP1037,Experienced,5.0,Night,66.4,26.3,68.1,3,46.0,3.08,93.9,104,25.6,Standard,Swinging,2,3,13,72.6,2,Fastened,6.54,Material_Pile,0,10.2,Clear,0,0,Light_Rain,48.8,22.1,21.1,Wet,Trench_Edge,Zone C,Night_Floodlit,TSK-031121,Excavation,4,319.5,319.5,94.1,0.666,63.9,123.1,41.0,64.9,HIGH,0,0.0783,Normal,45.1,No_Incident,7.8
R026230,2026-06-20 16:01,EXCESSIVE_IDLE,EXC-222,Excavator,Medium Excavator (20t class),9291.9,6.2,86.6,67.3,2.3,12.44,76.9,72.7,OP1088,Experienced,8.5,Afternoon,76.8,29.1,65.6,0,51.6,1.41,70.0,317,122.5,Power,Reverse,2,5,20,80.5,2,Fastened,6.3,Worker,1,2.0,Clear,0,0,Cloudy,67.5,36.8,25.5,Dry,Flat,Zone C,Dawn_Dusk,TSK-026230,Trenching,4,445.5,445.5,198.9,0.724,154.4,314.1,65.7,37.8,MEDIUM,1,0.9307,Excessive_Idle,76.8,No_Incident,6.78
R008380,2026-06-20 19:10,LOW_VISIBILITY,EXC-206,Excavator,Large Excavator (30t class),12144.7,10.1,84.5,59.1,0.0,15.89,71.2,68.7,OP1057,Intermediate,3.8,Afternoon,79.6,14.3,68.0,1,61.1,2.44,72.9,58,6.0,Eco,Swinging,0,0,6,81.5,0,Fastened,7.03,Material_Pile,0,5.0,Clear,0,0,Light_Rain,26.6,29.0,15.9,Dry,Trench_Edge,Zone C,Night_Poor,TSK-008380,Trenching,3,140.7,140.7,40.7,0.309,36.6,67.5,18.9,10.9,LOW,0,0.0577,Normal,49.5,No_Incident,7.46
R008669,2026-06-21 01:41,LOW_VISIBILITY,WHL-307,Wheel Loader,Large Wheel Loader,4906.5,3.3,79.3,57.3,4.81,24.19,84.4,60.1,OP1012,Intermediate,4.1,Night,74.1,17.3,71.2,1,52.0,5.7,81.2,121,29.4,Standard,Forward,4,4,9,71.4,4,Fastened,7.23,Worker,0,0.8,Clear,0,0,Dust_Wind,20.7,27.6,68.6,Dry,Flat,Zone D,Night_Floodlit,TSK-008669,Loading,3,683.6,683.6,128.3,0.363,108.9,158.6,62.2,37.0,MEDIUM,1,0.9569,Abnormal_Fuel,93.9,No_Incident,11.0
R001301,2026-06-22 06:43,STEEP_TERRAIN,WHL-309,Wheel Loader,Medium Wheel Loader,13833.9,10.61,83.0,56.9,4.9,9.99,64.1,63.5,OP1064,Experienced,8.2,Morning,73.8,22.8,66.1,5,51.5,2.93,69.4,249,96.9,Eco,Forward,9,3,15,75.8,4,Fastened,8.84,Structure,0,15.9,Clear,0,0,Clear,88.3,26.4,18.2,Loose,Embankment,Zone E,Daylight,TSK-001301,Material_Transfer,3,729.4,729.4,261.4,0.22,188.9,400.4,68.1,69.3,HIGH,0,0.0782,Normal,324.7,No_Incident,10.7
R008486,2026-06-22 17:16,NORMAL_OPERATION,EXC-208,Excavator,Large Excavator (30t class),5913.2,4.11,78.3,56.3,2.47,17.71,74.4,51.3,OP1072,Novice,1.7,Afternoon,65.8,19.8,54.2,1,11.0,2.51,77.9,235,26.7,Eco,Reverse,2,2,9,58.5,1,Fastened,6.68,Structure,0,1.1,Clear,0,0,Light_Rain,67.2,29.7,11.7,Dry,Flat,Zone C,Daylight,TSK-008486,Backfilling,3,587.6,587.6,136.5,0.254,99.9,141.7,39.2,17.9,LOW,0,0.0308,Normal,104.2,No_Incident,14.97
R021701,2026-06-23 07:28,STEEP_TERRAIN,WHL-310,Wheel Loader,Medium Wheel Loader,5305.3,3.51,80.3,61.0,4.7,12.96,75.9,70.4,OP1047,Experienced,5.9,Morning,86.7,14.6,88.7,0,82.6,3.09,68.3,236,27.7,Standard,Forward,0,1,13,85.2,0,Fastened,7.87,Structure,0,15.0,Clear,0,0,Light_Rain,72.6,26.6,5.6,Wet,Embankment,Zone A,Daylight,TSK-021701,Material_Transfer,4,727.6,727.6,172.5,0.09,188.4,274.7,56.9,25.5,LOW,0,0.1543,Normal,244.1,No_Incident,12.78
R031755,2026-06-23 15:31,NORMAL_OPERATION,WHL-304,Wheel Loader,Medium Wheel Loader,5772.7,4.31,82.5,56.6,4.03,10.1,85.4,67.5,OP1101,Experienced,5.7,Afternoon,75.1,37.5,75.0,1,67.7,3.64,78.6,244,69.1,Eco,Forward,1,0,15,91.1,2,Fastened,8.84,Material_Pile,0,8.7,Clear,0,0,Cloudy,82.3,33.1,39.1,Dry,Stockpile,Zone D,Daylight,TSK-031755,Loading,3,885.0,885.0,196.9,0.514,189.3,229.8,37.7,21.4,LOW,0,0.0675,Normal,106.9,No_Incident,23.49
R024329,2026-06-23 18:38,POOR_WEATHER,WHL-302,Wheel Loader,Medium Wheel Loader,10925.0,7.21,86.5,60.5,5.45,11.05,69.8,56.9,OP1106,Experienced,8.4,Afternoon,67.1,19.8,74.8,5,47.3,2.82,61.0,216,43.2,Standard,Forward,4,3,32,73.5,5,Fastened,19.23,No_Object,0,4.4,Clear,0,0,Heavy_Rain,53.5,30.8,27.7,Wet,Haul_Road,Zone B,Daylight,TSK-024329,Loading,3,608.3,608.3,135.8,0.74,130.1,277.5,50.6,37.6,MEDIUM,0,0.0535,Normal,64.3,No_Incident,12.01
R000149,2026-06-23 23:35,LOW_VISIBILITY,WHL-316,Wheel Loader,Large Wheel Loader,14306.0,9.81,85.4,65.2,4.74,19.43,63.0,77.1,OP1099,Experienced,6.7,Night,68.8,33.6,77.5,1,55.9,6.11,83.2,107,47.2,Standard,Forward,2,5,24,75.4,6,Fastened,13.69,No_Object,0,10.1,Clear,0,1,Clear,47.6,25.8,35.5,Loose,Stockpile,Zone D,Night_Poor,TSK-000149,Stockpiling,2,653.5,653.5,163.3,0.537,109.5,181.5,60.2,70.5,HIGH,0,0.2546,Normal,88.2,Stability_Loss,10.85
R029821,2026-06-24 03:19,NORMAL_OPERATION,EXC-206,Excavator,Large Excavator (30t class),12104.8,10.11,84.5,64.2,1.14,23.98,65.7,72.8,OP1030,Intermediate,4.0,Night,74.8,13.6,61.7,1,45.5,2.01,64.7,195,14.8,Power,Stationary,3,2,5,75.0,2,Fastened,10.55,Structure,0,11.2,Clear,0,0,Cloudy,68.4,29.9,29.2,Loose,Embankment,Zone A,Night_Floodlit,TSK-029821,Backfilling,1,392.1,392.1,87.8,0.291,66.7,93.8,39.1,55.7,HIGH,0,0.4535,Normal,65.8,No_Incident,10.03
R013199,2026-06-24 06:50,NORMAL_OPERATION,WHL-315,Wheel Loader,Medium Wheel Loader,9973.1,7.22,84.0,60.4,4.49,9.68,74.4,62.4,OP1054,Expert,13.9,Morning,77.6,21.2,83.3,4,64.6,3.16,71.4,226,38.4,Standard,Forward,1,3,11,91.5,0,Fastened,6.41,Worker,0,4.9,Clear,0,0,Cloudy,86.7,29.9,33.8,Loose,Stockpile,Zone D,Daylight,TSK-013199,Stockpiling,2,944.4,711.2,234.7,0.216,212.7,240.1,39.7,30.0,MEDIUM,0,0.0425,Normal,194.3,No_Incident,17.92
R011946,2026-06-24 08:25,EXCESSIVE_IDLE,EXC-203,Excavator,Large Excavator (30t class),13881.2,8.92,84.2,63.1,2.28,10.69,54.5,60.1,OP1058,Experienced,7.2,Morning,86.4,23.8,92.0,1,82.6,2.16,70.0,56,42.4,Eco,Forward,0,0,11,90.2,0,Fastened,5.3,Worker,0,2.8,Warning,0,0,Light_Rain,69.0,25.7,15.9,Dry,Flat,Zone C,Daylight,TSK-011946,Trenching,5,120.4,120.4,34.3,0.526,31.3,101.6,18.5,17.4,LOW,1,0.9992,Excessive_Idle,45.2,No_Incident,6.51
R030918,2026-06-24 16:53,LOW_VISIBILITY,EXC-221,Excavator,Large Excavator (30t class),13516.4,8.52,84.1,66.8,2.55,18.39,69.5,73.2,OP1045,Experienced,8.9,Afternoon,71.9,25.4,73.6,1,56.9,2.89,89.0,271,66.9,Eco,Forward,7,6,35,80.9,1,Fastened,10.63,Worker,0,8.2,Clear,0,0,Fog,18.2,32.9,37.9,Dry,Trench_Edge,Zone C,Dawn_Dusk,TSK-030918,Excavation,5,779.6,779.6,175.6,0.492,155.9,325.9,101.7,36.5,MEDIUM,0,0.1206,Normal,157.8,No_Incident,7.67
R034073,2026-06-24 17:51,STEEP_TERRAIN,EXC-210,Excavator,Medium Excavator (20t class),3767.5,2.42,82.9,66.0,0.63,16.01,77.8,82.8,OP1061,Experienced,8.4,Afternoon,84.6,17.0,88.0,3,68.2,1.44,72.1,375,39.8,Standard,Swinging,4,6,13,74.7,3,Fastened,11.86,Vehicle,0,24.1,Clear,0,0,Heavy_Rain,55.1,28.7,14.3,Muddy,Embankment,Zone D,Daylight,TSK-034073,Excavation,1,540.3,540.3,158.5,0.436,144.1,218.3,60.1,60.2,HIGH,0,0.1175,Normal,132.9,No_Incident,8.99
R038387,2026-06-25 07:08,POOR_WEATHER,EXC-221,Excavator,Large Excavator (30t class),13690.1,8.52,80.5,58.6,2.41,17.37,66.5,59.2,OP1036,Experienced,5.4,Morning,72.4,18.2,78.3,3,69.4,2.22,72.4,142,13.1,Standard,Reverse,4,2,1,82.4,1,Fastened,18.26,No_Object,0,1.0,Clear,0,0,Dust_Wind,47.0,26.7,65.5,Dry,Flat,Zone A,Daylight,TSK-038387,Excavation,3,314.3,314.3,69.9,0.118,62.9,87.3,25.8,17.4,LOW,0,0.1184,Normal,77.7,No_Incident,12.16
R039843,2026-06-25 09:52,NORMAL_OPERATION,EXC-208,Excavator,Large Excavator (30t class),5859.9,4.12,78.1,58.7,0.07,20.41,77.6,59.3,OP1076,Experienced,6.5,Morning,75.4,15.7,90.9,2,52.3,1.95,60.7,334,28.1,Standard,Swinging,0,1,11,84.6,1,Fastened,15.16,No_Object,0,4.7,Clear,0,0,Dust_Wind,56.6,29.1,72.9,Dry,Trench_Edge,Zone C,Daylight,TSK-039843,Backfilling,4,651.2,651.2,127.9,0.432,110.7,189.5,63.8,12.1,LOW,0,0.3109,Normal,105.6,No_Incident,10.21
R032991,2026-06-26 07:09,NORMAL_OPERATION,WHL-306,Wheel Loader,Large Wheel Loader,9442.7,5.82,80.1,60.0,5.19,15.0,68.0,64.6,OP1031,Experienced,6.6,Morning,65.6,16.9,67.2,0,45.4,5.09,73.0,78,27.6,Standard,Forward,1,2,7,65.2,1,Fastened,18.41,No_Object,0,7.1,Clear,0,0,Clear,93.2,28.5,33.9,Dry,Haul_Road,Zone F,Daylight,TSK-032991,Stockpiling,3,648.8,396.2,128.3,0.339,108.7,124.3,30.2,19.0,LOW,0,0.3433,Normal,84.5,No_Incident,13.11
R021651,2026-06-27 06:36,POOR_WEATHER,WHL-310,Wheel Loader,Medium Wheel Loader,5273.2,3.52,82.5,54.5,5.6,11.89,76.6,65.5,OP1047,Experienced,5.9,Morning,86.7,14.6,88.5,0,82.6,3.41,76.6,329,33.9,Standard,Forward,2,0,36,89.8,1,Fastened,19.65,No_Object,0,4.2,Clear,0,0,Heavy_Rain,38.3,25.9,23.0,Muddy,Haul_Road,Zone B,Daylight,TSK-021651,Material_Transfer,2,1121.3,1121.3,263.0,0.383,290.4,349.1,71.4,21.5,LOW,0,0.3478,Normal,203.7,No_Incident,15.71
R009601,2026-06-27 07:43,POOR_WEATHER,WHL-301,Wheel Loader,Large Wheel Loader,12428.1,8.12,83.8,58.3,0.93,23.01,52.3,66.2,OP1079,Experienced,8.5,Morning,78.8,17.5,68.9,5,67.1,5.22,77.8,187,44.5,Standard,Stationary,3,5,29,66.2,4,Fastened,10.01,Material_Pile,0,6.8,Clear,0,0,Dust_Wind,43.2,28.1,93.6,Dry,Haul_Road,Zone F,Daylight,TSK-009601,Material_Transfer,3,975.9,975.9,202.7,0.926,188.1,305.1,111.1,35.5,MEDIUM,0,0.097,Normal,20.9,No_Incident,8.78
R021541,2026-06-27 15:03,LOW_VISIBILITY,EXC-222,Excavator,Medium Excavator (20t class),9550.3,6.22,77.3,58.8,0.07,9.82,80.8,45.9,OP1073,Experienced,6.0,Afternoon,68.6,26.7,78.2,2,49.4,1.45,72.7,447,59.8,Eco,Swinging,3,4,28,88.4,4,Fastened,8.31,Worker,0,0.4,Clear,0,0,Fog,19.9,33.0,24.8,Dry,Flat,Zone B,Daylight,TSK-021541,Loading,3,649.2,649.2,185.3,0.063,164.5,293.7,47.6,11.8,LOW,0,0.0736,Normal,274.4,No_Incident,13.64
R014694,2026-06-28 16:33,NORMAL_OPERATION,EXC-203,Excavator,Large Excavator (30t class),13946.1,8.93,86.1,68.3,0.0,21.43,56.9,73.5,OP1037,Experienced,5.0,Afternoon,66.4,26.3,68.6,3,46.0,2.67,84.6,391,62.4,Standard,Swinging,8,7,37,70.4,4,Fastened,10.71,Vehicle,0,13.2,Clear,1,1,Heavy_Rain,55.3,31.5,30.1,Wet,Stockpile,Zone D,Daylight,TSK-014694,Loading,3,1041.1,1041.1,231.5,0.594,197.8,344.0,115.0,68.8,HIGH,0,0.0714,Normal,126.2,Stability_Loss,9.06
R009808,2026-06-29 03:10,PROXIMITY_HAZARD,EXC-219,Excavator,Large Excavator (30t class),3236.3,2.43,75.9,56.9,2.11,14.7,90.6,64.9,OP1015,Expert,20.4,Night,75.9,37.1,88.6,3,84.5,1.77,54.9,209,29.2,Standard,Forward,2,1,13,78.0,3,Fastened,1.52,Worker,0,5.4,Violated,0,0,Light_Rain,64.5,22.8,15.9,Wet,Gentle_Slope,Zone A,Night_Floodlit,TSK-009808,Backfilling,4,369.3,369.3,83.8,0.788,62.8,127.5,32.4,66.9,HIGH,0,0.0774,Normal,29.9,No_Incident,11.41
R029382,2026-06-29 07:06,LOW_VISIBILITY,WHL-316,Wheel Loader,Large Wheel Loader,14276.3,9.83,79.8,60.2,5.37,16.81,64.1,59.5,OP1113,Intermediate,4.5,Morning,76.9,21.0,72.6,0,51.1,6.06,85.1,97,25.1,Eco,Reverse,5,2,9,67.0,0,Fastened,13.61,No_Object,0,2.1,Clear,0,0,Clear,38.6,26.9,39.1,Dry,Flat,Zone B,Night_Poor,TSK-029382,Material_Transfer,3,586.8,586.8,141.3,0.331,113.1,148.1,40.2,49.2,MEDIUM,0,0.1596,Normal,93.3,No_Incident,14.58
R036136,2026-06-29 11:20,STEEP_TERRAIN,WHL-305,Wheel Loader,Medium Wheel Loader,1968.2,1.23,80.9,60.3,3.58,12.33,86.7,67.8,OP1118,Novice,1.4,Morning,62.5,15.3,65.3,0,38.0,2.44,54.1,174,29.1,Eco,Reverse,5,1,23,77.3,1,Unfastened,7.49,Worker,0,18.4,Clear,0,0,Clear,89.6,34.4,44.5,Loose,Stockpile,Zone E,Daylight,TSK-036136,Loading,2,422.3,422.3,102.4,0.775,90.3,181.5,37.2,51.6,MEDIUM,0,0.0696,Normal,42.9,No_Incident,11.35
R032038,2026-06-29 17:30,NORMAL_OPERATION,EXC-218,Excavator,Medium Excavator (20t class),8984.3,7.33,85.7,66.3,2.3,18.74,71.4,75.5,OP1023,Intermediate,2.4,Afternoon,70.1,14.9,63.2,0,41.4,1.49,73.7,552,31.4,Power,Forward,2,1,14,79.4,2,Fastened,14.47,Worker,0,1.5,Clear,0,0,Cloudy,77.9,33.0,26.6,Dry,Flat,Zone A,Dawn_Dusk,TSK-032038,Excavation,4,823.9,823.9,231.6,0.075,219.7,290.0,87.4,14.0,LOW,0,0.0357,Normal,272.8,No_Incident,9.43
R031526,2026-06-30 07:51,PROXIMITY_HAZARD,WHL-302,Wheel Loader,Medium Wheel Loader,11042.3,7.23,82.3,60.2,6.23,13.81,73.9,62.9,OP1066,Experienced,8.0,Morning,78.3,10.7,66.4,3,52.3,3.88,82.4,244,30.1,Standard,Reverse,4,1,27,75.9,11,Unfastened,1.24,Worker,1,2.1,Violated,0,1,Clear,90.4,25.6,47.1,Rocky,Haul_Road,Zone F,Daylight,TSK-031526,Material_Transfer,4,945.9,945.9,299.8,0.209,244.9,312.3,69.2,99.4,CRITICAL,0,0.3851,Normal,260.4,Proximity_Near_Miss,13.68
R000221,2026-06-30 08:39,NORMAL_OPERATION,EXC-213,Excavator,Large Excavator (30t class),13483.8,9.83,84.0,59.3,0.52,15.88,58.2,56.2,OP1029,Expert,13.9,Morning,71.9,20.2,81.5,1,68.1,2.51,77.6,400,39.6,Eco,Swinging,1,3,18,83.3,2,Fastened,11.45,Material_Pile,0,1.3,Clear,0,0,Light_Rain,75.0,25.5,18.3,Wet,Haul_Road,Zone B,Daylight,TSK-000221,Loading,2,1001.7,1001.7,192.0,0.262,190.3,230.8,60.6,17.0,LOW,0,0.0721,Normal,179.1,No_Incident,16.52
R004204,2026-06-30 17:54,HIGH_LOAD_OPERATION,WHL-312,Wheel Loader,Medium Wheel Loader,6581.9,4.03,81.3,62.4,5.22,12.07,78.0,67.8,OP1084,Experienced,6.3,Afternoon,88.8,14.5,93.3,2,70.6,4.56,97.9,96,12.6,Standard,Reverse,4,1,12,78.4,2,Fastened,16.31,Vehicle,0,2.0,Clear,0,0,Heavy_Rain,50.6,31.2,5.6,Wet,Flat,Zone D,Daylight,TSK-004204,Stockpiling,4,434.2,434.2,96.2,0.313,97.8,106.9,21.9,30.9,MEDIUM,1,0.5311,Repeated_Harsh_Events,68.5,No_Incident,19.83
R013176,2026-06-30 18:58,LOW_VISIBILITY,EXC-211,Excavator,Medium Excavator (20t class),4175.4,3.13,82.5,63.6,2.03,14.16,78.7,67.6,OP1009,Intermediate,3.8,Afternoon,78.8,25.2,72.8,1,59.3,1.46,73.8,301,38.4,Standard,Forward,0,1,13,66.5,4,Fastened,11.77,Vehicle,0,5.4,Clear,0,0,Cloudy,20.4,34.1,23.2,Dry,Trench_Edge,Zone C,Night_Poor,TSK-013176,Backfilling,3,438.9,438.9,132.6,0.17,99.5,151.8,36.0,23.8,LOW,0,0.1796,Normal,126.9,No_Incident,12.2
R000150,2026-06-30 18:59,HIGH_LOAD_OPERATION,WHL-302,Wheel Loader,Medium Wheel Loader,10921.0,7.23,85.9,63.4,6.91,18.41,71.4,78.1,OP1033,Intermediate,4.1,Afternoon,76.3,13.6,78.2,3,47.1,4.15,94.9,375,40.4,Power,Reverse,9,11,64,61.7,5,Fastened,13.0,Material_Pile,0,1.7,Clear,0,0,Clear,81.2,32.6,22.2,Dry,Flat,Zone D,Daylight,TSK-000150,Material_Transfer,3,1551.3,1551.3,441.4,0.682,401.7,369.7,116.3,39.2,MEDIUM,0,0.0941,Normal,111.2,No_Incident,13.34
R019048,2026-07-01 01:07,NORMAL_OPERATION,WHL-306,Wheel Loader,Large Wheel Loader,9411.9,5.83,81.1,56.1,6.42,15.18,69.5,55.8,OP1031,Experienced,6.6,Night,65.6,16.9,63.9,0,45.4,3.63,51.4,96,16.0,Standard,Forward,1,2,9,67.4,3,Fastened,18.99,No_Object,0,1.1,Clear,0,0,Cloudy,65.5,25.1,14.1,Dry,Flat,Zone B,Night_Floodlit,TSK-019048,Loading,1,345.9,345.9,73.8,0.643,55.1,84.8,21.7,13.5,LOW,0,0.1368,Normal,33.6,No_Incident,15.91
R008315,2026-07-01 06:10,PROXIMITY_HAZARD,EXC-219,Excavator,Large Excavator (30t class),3324.9,2.43,77.4,52.5,0.29,22.52,91.5,71.8,OP1046,Novice,1.9,Morning,71.3,15.7,65.3,2,46.4,2.19,68.3,146,17.0,Power,Swinging,0,1,18,61.1,1,Unfastened,1.52,Worker,1,7.8,Violated,0,1,Heavy_Rain,45.9,20.5,9.4,Muddy,Gentle_Slope,Zone E,Daylight,TSK-008315,Excavation,3,319.4,319.4,72.4,0.536,63.9,125.8,46.8,93.3,CRITICAL,0,0.0799,Normal,56.3,Proximity_Near_Miss,6.83
R033696,2026-07-01 10:00,MACHINE_OVERHEATING,WHL-308,Wheel Loader,Large Wheel Loader,7168.8,5.53,105.3,87.4,7.24,14.69,52.2,61.9,OP1049,Intermediate,4.0,Morning,78.6,30.2,68.1,1,64.7,6.08,84.3,50,10.0,Standard,Reverse,0,1,2,83.4,0,Fastened,13.28,No_Object,0,3.9,Clear,0,0,Cloudy,83.2,31.6,42.5,Rocky,Haul_Road,Zone F,Daylight,TSK-033696,Stockpiling,1,300.0,300.0,68.7,0.458,50.3,51.3,12.7,65.7,HIGH,0,0.0306,Normal,30.1,No_Incident,23.58
R037301,2026-07-01 15:22,NORMAL_OPERATION,WHL-301,Wheel Loader,Large Wheel Loader,12514.1,8.13,84.8,68.1,3.88,21.62,51.1,63.1,OP1012,Intermediate,4.1,Afternoon,74.1,17.3,71.7,1,52.0,5.79,82.1,111,27.7,Standard,Forward,9,3,23,74.7,2,Fastened,10.03,Worker,0,5.2,Clear,0,0,Heavy_Rain,48.6,30.4,37.4,Wet,Haul_Road,Zone B,Daylight,TSK-037301,Loading,4,642.0,642.0,103.2,0.825,102.2,195.1,71.1,50.1,MEDIUM,0,0.276,Normal,35.0,No_Incident,9.03
R029472,2026-07-02 01:06,STEEP_TERRAIN,EXC-204,Excavator,Medium Excavator (20t class),2263.3,1.53,81.6,59.5,0.08,12.32,91.1,81.7,OP1060,Expert,14.1,Night,82.7,23.0,85.2,2,67.7,1.35,71.4,265,43.5,Eco,Swinging,1,3,10,81.3,1,Fastened,15.81,No_Object,0,26.5,Clear,0,0,Cloudy,70.3,26.7,35.6,Loose,Embankment,Zone D,Night_Floodlit,TSK-029472,Excavation,4,357.1,357.1,93.7,0.62,95.2,184.1,39.8,72.2,HIGH,0,0.0796,Normal,64.7,No_Incident,8.97
R022787,2026-07-02 14:15,UNSAFE_OPERATION,EXC-207,Excavator,Large Excavator (30t class),8308.2,5.34,83.9,66.9,4.37,26.13,77.9,71.2,OP1059,Expert,10.4,Afternoon,84.7,19.6,84.1,5,71.9,2.15,66.9,372,24.3,Power,Forward,2,1,26,70.9,0,Fastened,3.7,Structure,0,4.4,Warning,0,0,Cloudy,80.5,36.0,24.8,Dry,Flat,Zone A,Daylight,TSK-022787,Excavation,2,797.8,797.8,188.0,0.183,159.6,155.7,65.1,26.1,LOW,1,0.9999,Unusual_Speed,125.5,No_Incident,12.26
R023663,2026-07-03 02:25,MULTIPLE_SIMULTANEOUS_RISKS,WHL-310,Wheel Loader,Medium Wheel Loader,5294.6,3.54,76.9,57.6,4.77,11.27,73.5,64.7,OP1093,Intermediate,3.4,Night,77.1,10.9,71.1,1,46.6,3.19,72.9,333,53.7,Eco,Forward,8,4,38,80.1,7,Fastened,14.19,No_Object,0,15.2,Clear,0,1,Heavy_Rain,27.4,20.2,10.5,Muddy,Embankment,Zone E,Night_Floodlit,TSK-023663,Material_Transfer,3,1060.7,1060.7,276.9,0.837,274.7,647.8,120.7,68.2,HIGH,0,0.1205,Normal,110.5,Stability_Loss,8.79
